,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,Campaign Number
201892629.0,16.3327024096,0.0319184244,,0.023475004522693004,0.010044220092055543,0.008146481223860899,0.00716265091794883,20.0,0.0274512554,,0.021849694584134802,0.014406333108828256,0.009273604466183336,0.008146481223860899,8.8013569112,0.0234750045,0.022213185766163778,0.0053206736699795785,0.007212556421467795,0.00820306171471476,0.007470588831798656,11.4386571143,0.022003475,,0.0063719401189079525,0.008146481223860899,0.006806924541115143,0.006806924541115143,15.5411202849,0.0202585798,,0.014406333108828256,0.005284806558148847,0.0069618426195033715,0.006285425220013002,0.0,1.0
201739972.0,0.0556775023,0.2320683902,0.0029362076214683864,,,,,0.0495944803,0.1746705266,0.0026108111458278084,,,,,0.0632985155,0.1250063306,0.002315853345278068,,,,,0.0523437775,0.0667053154,0.0018255491474979007,,,,,0.0442311643,0.0490316717,0.007490894070279807,,,,,0.0,1.0
201720109.0,19.5131742765,0.0581063065,,0.009988054408832351,0.00371053765830236,0.003122133933538256,0.0015505339292151558,18.3938493964,0.0511783487,,0.009988054408832351,0.0021855732817181823,0.0022917601101497594,0.003924955799367759,17.3959725463,0.0358511538,,0.009988054408832351,0.0022127719157796345,0.0015505339292151558,0.003924955799367759,16.5007949809,0.0234858151,,0.0033764835956460342,0.0022127719157796345,0.0015162092046649015,0.003924955799367759,15.6932382451,0.0203277529,,0.0033764835956460342,0.0022127719157796345,,0.0020952617365455977,0.0,1.0
201368515.0,2.1315784361,0.0225209185,0.015636965959869315,0.017951045837975924,0.01602058187972683,0.015253572747435391,0.015253572747435391,1.4870624137,0.0202741309,0.01005795263440897,0.011763071855043737,0.015253572747435391,0.014888913780320895,0.013716548145159536,3.7445816735,0.0190569405,0.005474731107932889,0.011804938195188049,0.01571151472420642,0.016011082005036818,0.011763071855043737,4.9307240906,0.0168656332,0.0014470001487124561,0.009350457955637624,0.005802649702735946,0.01571151472420642,0.016011082005036818,0.8769988501,0.016011082,0.0017548977723732563,0.014888913780320895,0.013716548145159536,0.009664980529558193,0.00633714514415738,0.0,1.0
201826968.0,0.3617483546,0.9629800686,0.02303321301552027,0.016701106927186425,0.0033637252677585993,0.0022616304954626155,,0.0562913157,0.0033637253,0.002852210372215422,,,,,0.1490862888,0.0032787652,0.0004970293321078348,0.0027345669757652936,0.0028922902583806602,0.00027208443112793453,,0.052788418,0.0028922903,0.002852210372215422,,,,,0.0672689202,0.002734567,0.0004648866644464736,,,,,1.0,1.0
201180520.0,12.6080246914,0.6718543317,,0.14781136203769524,0.005353911402969723,0.0010006329859048467,0.00076261461177167,13.3424833649,0.4727616045,,0.052457630930069034,0.004357359988830157,0.0010593539871330598,0.0008629625008957477,11.9502061775,0.4517149161,,0.03258240942794003,0.0017434612056246327,0.0008629625008957477,0.0008006788061359705,14.1678043021,0.1493024082,,0.052457630930069034,0.006270595318208187,0.0010593539871330598,7.335034750709009e-05,11.3576266675,0.1037523306,,0.010770081254520518,0.0006951889652269525,,0.0011842347838039052,0.0,1.0
201707257.0,13.9217605685,0.7449036196,,0.029654816860719874,0.018456627324547375,0.006543271724649074,0.009611429505916372,13.2323650022,0.5504283766,,0.0246696593597191,0.009527382488012687,0.0031198035637648573,0.009611429505916372,14.6869382291,0.5052793132,,0.0312931568020943,0.009527382488012687,0.007871928785986816,0.0031198035637648573,11.121280139,0.2139424004,0.17243973646847185,0.011667785994302054,0.007871928785986816,0.0031198035637648573,0.006339949147598603,19.2785420223,0.1854265342,,0.11604794893330776,0.011667785994302054,0.001277884292328737,0.007871928785986816,0.0,1.0
201582850.0,14.5536204969,0.0593995005,,0.009297897371847308,0.006673339958358316,0.006579544054517792,0.00377333190855482,13.8019157846,0.0458015967,,0.008723054855119669,0.006673339958358316,0.00377333190855482,0.005461279509082411,15.3919230384,0.042135262,,0.008723054855119669,0.00556519591813215,0.005175972319477059,0.0025699824222218098,17.9812690236,0.0369272089,,0.019079861874391826,0.00556519591813215,0.004240387801628214,0.0032110842266960026,17.0264937368,0.0330073182,,0.007707312689278827,0.004312508382931637,0.004240387801628214,0.0025699824222218098,0.0,1.0
201754974.0,11.4386571143,0.4365001132,,0.11210026470968862,0.008221116492075057,0.006203391434855956,0.006213789118067942,12.1310439604,0.3416188931,,0.09485450059474086,0.0046255381860530525,0.006125287995976208,0.006213789118067942,10.8210395795,0.327779238,0.017990779374375918,0.09485450059474086,0.008221116492075057,0.006203391434855956,0.003923034830020692,12.8094872736,0.1470766193,,0.04428801845070224,0.005197612906845631,0.004868855309258674,0.004184648151358739,10.2667005334,0.1332519312,0.0364647612653891,0.011577906732159983,0.004868855309258674,,0.003923034830020692,0.0,1.0
201438515.0,17.9812690236,0.0348832777,,0.008344211103126668,0.012309169341281647,0.005309737356043224,0.003057816050660043,17.0264937368,0.0319965042,,0.004140614334222787,0.012309169341281647,0.005309737356043224,0.006897161690607593,19.0494853032,0.0319896554,,0.008621874516423903,0.004659407676260716,0.006368753181679994,0.0010776770082181787,16.168,0.0258551314,,0.0018378934873291028,0.006368753181679994,0.0010776770082181787,0.006897161690607593,15.3919230384,0.0201293643,,0.0016780897904779281,0.00011625932336407331,,0.0028864885938849672,0.0,1.0
201220442.0,10.0731899265,0.4710926382,0.03528143353398498,0.035684515067174995,0.0070612760844557376,0.006336424286799171,0.006336424286799171,12.3174389325,0.3426614607,,0.03206319259888788,0.006202467225406567,0.005723518267851885,0.006336424286799171,10.6062865982,0.3031670983,0.01972825658032257,0.035684515067174995,0.003740961119443235,0.005359308193940345,0.006336424286799171,9.5911179938,0.2975238982,0.04848647794495991,0.006202467225406567,0.005359308193940345,0.006336424286799171,0.0015848742239720631,11.6888374783,0.2530219929,,0.023809127999203993,0.003060510850302656,0.005359308193940345,0.006336424286799171,0.0,1.0
201926949.0,10.201376159,0.4645066942,0.2653421349720812,0.014260810495450851,0.0034570146973960767,0.001701701974325258,0.0012629022111467975,10.7484954514,0.28911104,0.2154546676831099,0.016118591725635505,0.005295124358216528,0.001701701974325258,0.0011161195708011148,9.707257881,0.2773010013,0.2154546676831099,0.0038662803489792432,0.0023174167338462026,0.000842657513984818,0.0011161195708011148,18.3938493964,0.1282567503,,0.034385472396304996,0.04486576959574989,0.005640727406724815,0.005640727406724815,11.3576266675,0.0666661513,,0.012892875882350574,0.005640727406724815,0.0013367182275037528,0.0006280615639515247,0.0,1.0
201193506.0,0.2355857926,0.9372861782,0.04856790456091236,0.004049660799090603,0.0014061336616405737,,,3.0015046997,0.003880132,0.00044089973509798365,0.00010578382613949775,0.0001915484159862966,0.0002927589514548448,0.0002930241176314381,0.0840251916,0.0032415531,0.0008200828061092979,0.0014061336616405737,,,,0.0795675144,0.0030511432,0.0009042971493352116,0.0004052843281472885,,,,0.0498473547,0.0028449647,0.0011765790846787188,,,,,1.0,1.0
201488365.0,6.7342151761,0.1595067837,0.001981633730378908,0.145132523875974,0.13962091396957155,0.1270882047108547,0.11321655839813713,0.5607576266,0.0985211258,0.0033377871887651824,0.03584689904982708,0.005311658945889138,0.0006958205607683335,0.0007297002573468647,0.4805813183,0.0867331077,0.0033377871887651824,0.01965883521750588,0.0010664239276012755,0.0006958205607683335,0.0007475977885728865,0.4204639897,0.0719101512,0.0028470927471008355,0.00854102273582047,0.0006958205607683335,0.0006276746767539874,0.0007737976483017443,0.3738020258,0.0600865236,0.0028470927471008355,0.003109303326711386,0.0006958205607683335,0.0006818164952061311,0.0007372344923354459,1.0,1.0
201273981.0,7.1523166473,0.4091377135,0.027883158169459424,0.005320474485255392,0.003140860309030925,0.0038455044802339637,0.0032624526093714408,8.1732171174,0.2538788057,0.027883158169459424,0.011693737454021231,0.003059986195575094,0.003244231616283034,0.002637050109948526,6.7888935053,0.1132523088,0.020584387171467114,0.003110264129468663,0.0024232759912976845,0.0020427929307062992,0.0032624526093714408,4.8560534686,0.0982938891,0.0572379117968276,0.0024232759912976845,0.0020427929307062992,0.00318420599717818,0.0027003090195823766,7.5568500497,0.098210595,0.02318679319405805,0.003252118322203397,0.002080492620775666,0.0009384427095012138,0.0020427929307062992,0.0,1.0
201700247.0,11.0446687951,0.6393871769,0.030263699963329845,0.11844731086291051,0.01808986276243119,0.008664936146944871,0.0029172363140535992,10.4677916201,0.3787193867,0.030263699963329845,0.06664310169405577,0.008664936146944871,0.003306441987002803,0.0029172363140535992,11.6888374783,0.3404795071,,0.06664310169405577,0.01808986276243119,0.008664936146944871,0.002103599532218706,13.5683115139,0.1496935105,,0.027438597852075006,0.01793486383739081,0.008664936146944871,0.008099394113104128,14.2941165522,0.0950104187,,0.027438597852075006,0.0077865494309769575,0.004374113177862502,0.008664936146944871,0.0,1.0
201253025.0,6.7912648618,0.1393525695,0.0014555821123264318,0.12745748602672327,0.1203131860969085,0.11082933845694179,0.09977250059535815,0.565504505,0.0877859911,0.0015681837022988637,0.03298821852898249,0.006180182730918228,0.000537612757030542,0.0005394090037383104,0.4846489138,0.0748770199,0.00234406429834851,0.01886703027444057,0.0015292266509239947,0.000537612757030542,0.0006135785049582945,0.4240223766,0.0642412333,0.0033806064318715845,0.00944150531053509,0.0004954515847715237,0.0005204266222055049,0.0006439372572309644,0.3769659927,0.0528592445,0.0033806064318715845,0.003847025212234799,0.0004954515847715237,0.0005891834989086603,0.000615120533291237,1.0,1.0
201325244.0,9.3125735143,0.578152314,0.011568827086112305,0.09632656253384785,0.013988034622772599,0.001159039083179991,0.0015096534289111665,9.826244946,0.3021731732,0.005048391888678146,0.09632656253384785,0.004970543854649843,0.0016742508329432814,0.0011201702185120045,8.8499389246,0.3018063146,0.016437836655879418,0.004298064798905885,0.0016742508329432814,0.00024317059517689035,0.000977192070198251,10.8210395795,0.1470406091,,0.09632656253384785,0.004436629039015894,0.0016742508329432814,0.00017751721486980316,8.0501048218,0.1003626331,0.016636532419756243,0.004298064798905885,,,0.000977192070198251,0.0,1.0
201592476.0,11.0446687951,0.0175363458,0.01697961572293559,0.006550844982575314,0.0020428395850207856,0.0017554753802515323,0.009552437430024735,20.0,0.0169796157,,0.01258220023339056,0.006614349343723391,0.0030608736248546272,0.0030608736248546272,9.4777242996,0.0125822002,0.008314954738101612,0.0030608736248546272,0.002084721279717499,0.002668765953192245,0.009552437430024735,2.0498215701,0.0095524374,0.0030608736248546272,0.0034196317534904304,0.0019750948680314472,0.0052261400700983245,0.0027621861510599265,11.6888374783,0.0094543969,,0.006614349343723391,0.0029359296658137747,0.0019136530420579803,0.0010717727397691265,0.0,1.0
201817375.0,15.2455631874,0.0375951637,,0.008445145669822256,0.008471767001243873,0.00983642977559212,0.014957501574774294,14.4227013221,0.0265397387,,0.007959629210096377,0.008471767001243873,0.014957501574774294,0.00869525016339956,16.168,0.0255496934,,0.008445145669822256,0.002034499689499564,0.0069758425277484095,0.014957501574774294,1.723671246,0.0147798005,0.005619149026445837,0.00815291905852866,0.006640142887291029,0.005058619756380971,0.007924867820980811,1.2017243942,0.0140787743,0.007542432677600995,0.0040846285412490125,0.004204641645945728,0.004591736234534791,0.011322072192297618,0.0,1.0
201681411.0,0.2813504146,0.9337501637,0.015204281485725571,0.09526780782032981,0.0139627009556806,,,0.3300214305,0.0037877069,0.00013246872070281932,0.00043434030680386657,0.0034045627019269643,0.0034924209639955795,0.0033249994279025835,0.0893841666,0.003492421,0.0033823754321002848,0.0034762730914707704,,,,0.1950445706,0.0033823754,0.0001222101524795657,0.00024402914782173317,0.00022556677918930153,0.0031071516570995786,0.00019098076264110138,0.9536830759,0.0031195466,0.00037327755604877965,0.0002637480155354569,0.00013338857169886977,0.0001621377528161194,0.00015663906720555113,1.0,1.0
201648133.0,17.5066107413,0.0265320572,0.018792651568980166,0.02578702174548973,0.019930626504615866,0.0192395125208755,0.01904043722790193,5.8479345136,0.0247745789,0.010626399159005684,0.018030931731165017,0.01904043722790193,0.019533221797765447,0.021107871064548197,3.5070462412,0.0236890792,0.01882013548948795,0.01682183971431241,0.020687676423276735,0.021650963292940664,0.017109365922080313,0.9463650871,0.0216509633,0.015195639336115277,0.011026238070183639,0.003916419103596887,0.0010006852912883884,0.0003502560817982403,1.0007075499,0.0211875068,0.014904620372027272,0.011026238070183639,0.004287448290068155,0.0012241565863267527,0.00041437200875964246,1.0,1.0
201725951.0,16.0065862148,0.0293454018,,0.019271690704419833,0.004672134117333934,0.003746970405661093,0.006876784389990046,15.101960553,0.0209217474,,0.018887303549550614,0.003606100453232527,0.003746970405661093,0.008835254479560399,8.7057756617,0.0192716907,0.0189491768290861,0.002369774246495661,0.008835254479560399,0.003999728679019441,0.006665513705363416,6.4606169713,0.0108261711,0.006928479516274404,0.003612505502831346,0.003833575688310676,0.0064178762319718075,0.0032950652024675876,11.0446687951,0.008757799,0.0021782232563120237,0.003606100453232527,0.003612505502831346,0.004672271822856305,0.003833575688310676,0.0,1.0
201608319.0,13.5683115139,0.2682501283,,0.009917210363048276,0.009487071317881285,0.010650041535460463,0.00826535078624271,12.9126523749,0.1800760009,,0.006902036738512505,0.005939309361535315,0.00826535078624271,0.006820391568784019,14.2941165522,0.1469405147,,0.009917210363048276,0.010125704099878115,0.005997755561157253,0.00826535078624271,17.3959725463,0.1395880604,,0.10875869763033173,0.010125704099878115,0.005917036714531036,0.004906220098495709,9.5340839965,0.1087586976,0.09731559825326348,0.010125704099878115,0.00826535078624271,0.007250056167817423,0.006119846215641716,0.0,1.0
201910662.0,16.6723834748,0.0420374084,,0.020135611487003366,0.009690094763803126,0.0119875983822649,0.0119875983822649,15.8483635313,0.0298016927,,0.01922338646885119,0.011547906758441777,0.0119875983822649,0.011468616770458904,17.586791243,0.0262326462,,0.01922338646885119,0.0056606027370476085,0.011664947352013361,0.011468616770458904,11.3576266675,0.0208591076,,0.005590081591366261,0.011400834495535228,0.007825330911337792,0.012858199545669276,20.0,0.0194502558,,0.008471356816103398,0.011400758339471852,0.011664947352013361,,0.0,1.0
201896663.0,11.2777361705,0.4763331225,,0.019361571802452262,0.0051733996497702025,0.0019286889984366366,0.003722416436857375,10.6769175159,0.3020081702,0.08598186810781687,0.01615405531089275,0.00498390447986431,0.0009083059812087425,0.003722416436857375,11.9502061775,0.2800056434,,0.005745805667296998,0.0051809523283010035,0.004094668993360719,0.0005508445022035529,20.0,0.0859818681,,0.04874687080209311,0.027613250764189978,0.0153453398896993,0.0051809523283010035,14.2941165522,0.0556527836,,0.04820673762266343,0.009593804449746208,0.004094668993360719,0.0013585271350020779,0.0,1.0
201567820.0,8.4756649376,0.0246619817,0.013569534825957878,0.012513743154212964,0.012325948612392654,0.006281325525661729,0.005194166088864372,5.9565655782,0.0204871362,0.015381356491219512,0.01053117046316886,0.0049948333932685164,0.004349871569094463,0.004935684228256456,9.7663890125,0.0190614507,0.010270052841285479,0.012513743154212964,0.009848397675165451,0.007364898457159966,0.004462778918182165,11.2777361705,0.0136995184,,0.010317413024210085,0.010388367265028026,0.007364898457159966,0.0049948333932685164,16.0065862148,0.0134350604,,0.010686856935977087,0.007162528591521123,0.012315860766760776,0.009848397675165451,0.0,1.0
201919351.0,20.0,0.0471785158,,0.03660935587322838,0.00820317469157327,0.013720755843564015,0.009617697243695097,18.8258077168,0.0294975227,,0.022966684513138446,0.007806193639379774,0.013584431909007487,0.008996329928399629,15.2455631874,0.0290214957,,0.022966684513138446,0.013584431909007487,0.008996329928399629,0.007914752035091873,8.6587593298,0.0229666845,0.022609091282941817,0.009617697243695097,0.007914752035091873,0.018772249445108607,0.018910255618873113,16.168,0.0226090913,,0.01023465787650599,0.008287201518091258,,0.008996329928399629,0.0,1.0
201518712.0,11.3576266675,0.6573660376,,0.15616713868432427,0.005332754588344625,0.005140828272772735,0.0018769452078954627,10.7484954514,0.4091922924,0.005531130125525133,0.15616713868432427,0.007859634353132711,0.003705084125193916,0.0008934454988447697,12.0399460697,0.3616036432,,0.0831330591618283,0.005332754588344625,0.007859634353132711,0.0009034495662473833,9.5340839965,0.0829868181,0.007792721498836826,0.023181496843643033,0.007859634353132711,0.0009034495662473833,0.0005786068170400513,12.7079575728,0.0772198831,,0.017698619582463437,0.005332754588344625,0.00547131663587792,0.0009034495662473833,0.0,1.0
